MISSION ELAPSED TIME (min),Rx(km)[J2000-EARTH],Ry(km)[J2000-EARTH],Rz(km)[J2000-EARTH],Vx(km/s)[J2000-EARTH],Vy(km/s)[J2000-EARTH],Vz(km/s)[J2000-EARTH],MASS (kg),EARTH Rx(km)[J2000-EARTH],EARTH Ry(km)[J2000-EARTH],EARTH Rz(km)[J2000-EARTH],EARTH Vx(km/s)[J2000-EARTH],EARTH Vy(km/s)[J2000-EARTH],EARTH Vz(km/s)[J2000-EARTH],MOON Rx(km)[J2000-EARTH],MOON Ry(km)[J2000-EARTH],MOON Rz(km)[J2000-EARTH],MOON Vx(km/s)[J2000-EARTH],MOON Vy(km/s)[J2000-EARTH],MOON Vz(km/s)[J2000-EARTH],DX (km),DY (km),DZ (km),ThrustX (N),ThrustY (N),ThrustZ (N)
5595.788658,-338961.5195,-115693.2968,-49324.64522,-0.572305732,-0.330412926,-0.206692255,22585.21797,0,0,0,0,0,0,-398846.8334,-56939.29649,-22075.61609,0.159275666,-0.839533633,-0.457211356,78.85289999999804,16.73739999999816,12.202740000000631,494.70311370603076,105.00961962589045,76.5581416076937
5596.788658,-338995.8534,-115713.1191,-49337.04566,-0.572157443,-0.330329643,-0.206655821,22585.21797,0,0,0,0,0,0,-398837.2725,-56989.66789,-22103.04854,0.159423495,-0.839513125,-0.457203432,78.83719999995083,16.72500000000582,12.197039999999106,494.6026471279673,104.93037060553883,76.5216363670497
5597.788658,-339030.1784,-115732.9363,-49349.44392,-0.572009224,-0.330246337,-0.206619374,22585.21797,0,0,0,0,0,0,-398827.7026,-57040.03807,-22130.4805,0.159571321,-0.839492599,-0.457195497,78.82150000002002,16.71270000000368,12.191320000005362,494.48842238834084,104.84052535370947,76.48004568817835
5598.788658,-339064.4945,-115752.7486,-49361.83999,-0.571861073,-0.330163006,-0.206582913,22585.21797,0,0,0,0,0,0,-398818.1239,-57090.40701,-22157.912,0.159719145,-0.839472055,-0.457187553,78.80580000003101,16.700299999996787,12.185610000000452,494.39200860234655,104.76426260100546,76.44492065529033
5599.788658,-339098.8017,-115772.5559,-49374.23387,-0.571712991,-0.33007965,-0.206546439,22585.21797,0,0,0,0,0,0,-398808.5363,-57140.77471,-22185.34301,0.159866966,-0.839451492,-0.457179599,78.79019999998854,16.687799999999697,12.179890000006708,494.2948984386118,104.68686431375403,76.40941543792128
5600.788658,-339133.1001,-115792.3582,-49386.62556,-0.571564979,-0.329996269,-0.206509951,22585.21797,0,0,0,0,0,0,-398798.9399,-57191.14118,-22212.77355,0.160014784,-0.83943091,-0.457171634,78.77449999999953,16.675399999992806,12.174180000001797,494.2005298695548,104.61211978959956,76.37500434886088
5601.788658,-339167.3895,-115812.1555,-49399.01506,-0.571417035,-0.329912863,-0.20647345,22585.21797,0,0,0,0,0,0,-398789.3346,-57241.50642,-22240.20361,0.1601626,-0.83941031,-0.45716366,78.75890000001527,16.663000000000466,12.168460000000778,494.10048362770607,104.53288331657724,76.33841002206835
5602.788658,-339201.6701,-115831.9477,-49411.40238,-0.57126916,-0.329829433,-0.206436935,22585.21797,0,0,0,0,0,0,-398779.7204,-57291.87042,-22267.63319,0.160310413,-0.839389692,-0.457155675,78.74320000002626,16.650699999998324,12.162739999999758,494.0090887790614,104.46080510289738,76.30503659830873
5603.788658,-339235.9418,-115851.735,-49423.7875,-0.571121354,-0.329745978,-0.206400407,22585.21797,0,0,0,0,0,0,-398770.0973,-57342.23318,-22295.06229,0.160458223,-0.839369055,-0.45714768,78.727600000042,16.638200000001234,12.157019999998738,493.91592475496157,104.38668794593396,76.27095487702195
5604.788658,-339270.2047,-115871.5172,-49436.17042,-0.570973618,-0.329662497,-0.206363865,22585.21797,0,0,0,0,0,0,-398760.4654,-57392.59471,-22322.49091,0.160606031,-0.839348399,-0.457139675,78.71189999999478,16.625899999999092,12.151310000001104,493.8264872916569,104.31609659243198,76.23832613809742
5605.788658,-339304.4587,-115891.2945,-49448.55116,-0.57082595,-0.329578992,-0.206327309,22585.21797,0,0,0,0,0,0,-398750.8246,-57442.95499,-22349.91905,0.160753836,-0.839327725,-0.45713166,78.69630000001052,16.613400000002002,12.145579999996698,493.73141607132254,104.24047375427298,76.20349220357112
5606.788658,-339338.7038,-115911.0667,-49460.9297,-0.570678352,-0.329495461,-0.20629074,22585.21797,0,0,0,0,0,0,-398741.1749,-57493.31403,-22377.34671,0.160901638,-0.839307033,-0.457123635,78.68069999996806,16.601000000009662,12.139860000002955,493.5992737251256,104.13557169049524,76.15500236795533
5607.788658,-339372.9401,-115930.8339,-49473.30605,-0.570530823,-0.329411905,-0.206254157,22585.21797,0,0,0,0,0,0,-398731.5164,-57543.67183,-22404.77388,0.161049438,-0.839286322,-0.4571156,78.6650999999838,16.58870000000752,12.13412999999855,493.4994470616638,104.05628502809179,76.11837165387767
5608.788658,-339407.1675,-115950.5961,-49485.6802,-0.570383363,-0.329328324,-0.20621756,22585.21797,0,0,0,0,0,0,-398721.849,-57594.02839,-22432.20058,0.161197234,-0.839265593,-0.457107555,78.64949999999953,16.57620000001043,12.12840999999753,493.40746876154185,103.98281405930517,76.08463184769471
5609.788658,-339441.3861,-115970.3533,-49498.05215,-0.570235972,-0.329244717,-0.20618095,22585.21797,0,0,0,0,0,0,-398712.1727,-57644.38371,-22459.62679,0.161345029,-0.839244845,-0.4570995,78.63390000001527,16.56380000000354,12.12268999999651,493.3370342498844,103.92670861364462,76.058787457294
5610.788658,-339475.5958,-115990.1055,-49510.42191,-0.57008865,-0.329161085,-0.206144326,22585.21797,0,0,0,0,0,0,-398702.4876,-57694.73777,-22487.05252,0.16149282,-0.839224078,-0.457091434,78.61839999997756,16.551399999996647,12.11695999999938,493.20230715098023,103.818995944919,76.0091959649309
5611.788658,-339509.7967,-116009.8527,-49522.78947,-0.569941398,-0.329077428,-0.206107687,22585.21797,0,0,0,0,0,0,-398692.7936,-57745.09059,-22514.47776,0.161640609,-0.839203294,-0.457083359,78.6027999999933,16.538899999999558,12.111229999994976,493.11443810570836,103.7487998327183,75.97684201282446
5612.788658,-339543.9888,-116029.5948,-49535.15483,-0.569794215,-0.328993744,-0.206071036,22585.21797,0,0,0,0,0,0,-398683.0907,-57795.44217,-22541.90252,0.161788395,-0.83918249,-0.457075273,78.58720000000903,16.526499999992666,12.105499999997846,493.01284226689,103.66781300526308,75.93944465608358
5613.788658,-339578.172,-116049.3319,-49547.518,-0.569647101,-0.328910035,-0.20603437,22585.21797,0,0,0,0,0,0,-398673.379,-57845.79249,-22569.32679,0.161936178,-0.839161668,-0.457067178,78.57169999997132,16.514100000000326,12.099760000004608,492.92219398500004,103.59545247638445,75.90597587254229
5614.788658,-339612.3465,-116069.064,-49559.87896,-0.569500057,-0.3288263,-0.20599769,22585.21797,0,0,0,0,0,0,-398663.6584,-57896.14157,-22596.75058,0.162083959,-0.839140828,-0.457059072,78.55609999998705,16.501700000007986,12.094030000000203,492.82748663769394,103.51987982761207,75.87108359286987
5615.788658,-339646.512,-116088.7911,-49572.23772,-0.569353082,-0.32874254,-0.205960996,22585.21797,0,0,0,0,0,0,-398653.9289,-57946.48939,-22624.17388,0.162231737,-0.839119969,-0.457050956,78.54060000000754,16.489199999996345,12.088289999999688,492.7330678793453,103.44403113723162,75.83616245431404
5616.788658,-339680.6688,-116108.5131,-49584.59428,-0.569206177,-0.328658753,-0.205924289,22585.21797,0,0,0,0,0,0,-398644.1906,-57996.83596,-22651.5967,0.162379512,-0.839099092,-0.457042831,78.52510000002803,16.476800000004005,12.082549999999173,492.6250227061612,103.35755484710859,75.79620104795153
5617.788658,-339714.8168,-116128.2301,-49596.94863,-0.569059341,-0.32857494,-0.205887567,22585.21797,0,0,0,0,0,0,-398634.4434,-58047.18128,-22679.01902,0.162527285,-0.839078196,-0.457034695,78.50950000004377,16.464399999997113,12.076820000002044,492.544023331426,103.2929046606516,75.7663408803336
5618.788658,-339748.9559,-116147.9421,-49609.30079,-0.568912574,-0.328491102,-0.205850831,22585.21797,0,0,0,0,0,0,-398624.6873,-58097.52535,-22706.44086,0.162675055,-0.839057282,-0.457026549,78.4941000000108,16.451900000000023,12.071069999998144,492.4431238699866,103.21146612886481,75.72886510267091
5619.788658,-339783.0863,-116167.6491,-49621.65073,-0.568765877,-0.328407237,-0.205814082,22585.21797,0,0,0,0,0,0,-398614.9223,-58147.86816,-22733.86221,0.162822822,-0.839036349,-0.457018392,78.47849999996834,16.439400000002934,12.065340000001015,492.3435983426801,103.13160228867426,75.69215847717015
5620.788658,-339817.2079,-116187.351,-49633.99848,-0.56861925,-0.328323346,-0.205777318,22585.21797,0,0,0,0,0,0,-398605.1485,-58198.20971,-22761.28307,0.162970586,-0.839015398,-0.457010226,78.46300000004703,16.427000000010594,12.059589999997115,492.26678350711785,103.07000110668123,75.66368165413371
5621.788658,-339851.3206,-116207.0479,-49646.34401,-0.568472692,-0.328239428,-0.20574054,22585.21797,0,0,0,0,0,0,-398595.3659,-58248.55,-22788.70343,0.163118348,-0.838994428,-0.45700205,78.44760000001406,16.414499999998952,12.0538499999966,492.17465463875567,102.99571456054485,75.62945877523428
5622.788658,-339885.4246,-116226.7397,-49658.68734,-0.568326204,-0.328155484,-0.205703747,22585.21797,0,0,0,0,0,0,-398585.5743,-58298.88904,-22816.12331,0.163266107,-0.83897344,-0.456993864,78.4319999999716,16.40209999999206,12.048110000003362,492.04808331295646,102.89442613160764,75.58261013213264
5623.788658,-339919.5198,-116246.4265,-49671.02846,-0.568179785,-0.328071514,-0.205666941,22585.21797,0,0,0,0,0,0,-398575.7739,-58349.22682,-22843.5427,0.163413863,-0.838952433,-0.456985667,78.41649999999208,16.38969999999972,12.042359999999462,491.9615568334359,102.82500795469302,75.5505359857833
5624.788658,-339953.6062,-116266.1083,-49683.36737,-0.568033436,-0.327987517,-0.20563012,22585.21797,0,0,0,0,0,0,-398565.9647,-58399.56333,-22870.96159,0.163561617,-0.838931408,-0.456977461,78.40110000001732,16.37719999998808,12.036619999998948,491.86856847217274,102.74991837858,75.51594045079132
5625.788658,-339987.6838,-116285.785,-49695.70407,-0.567887157,-0.327903494,-0.205593285,22585.21797,0,0,0,0,0,0,-398556.1465,-58449.89858,-22898.37999,0.163709368,-0.838910364,-0.456969244,78.3855999999796,16.36479999999574,12.030870000002324,491.7290231934471,102.63743144575855,75.46398252949193
5626.788658,-340021.7526,-116305.4567,-49708.03857,-0.567740947,-0.327819444,-0.205556436,22585.21797,0,0,0,0,0,0,-398546.3196,-58500.23257,-22925.7979,0.163857116,-0.838889302,-0.456961017,78.37020000000484,16.35229999999865,12.025110000002314,491.6321514293124,102.55936187565439,75.427893860646
5627.788658,-340055.8127,-116325.1233,-49720.37085,-0.567594807,-0.327735367,-0.205519572,22585.21797,0,0,0,0,0,0,-398536.4837,-58550.5653,-22953.21532,0.164004861,-0.838868221,-0.456952781,78.35479999997187,16.339899999991758,12.019359999998414,491.5663719818887,102.50635562379783,75.40336568655289
5628.788658,-340089.864,-116344.7849,-49732.70091,-0.567448737,-0.327651263,-0.205482694,22585.21797,0,0,0,0,0,0,-398526.639,-58600.89676,-22980.63223,0.164152604,-0.838847122,-0.456944534,78.33929999999236,16.327399999994668,12.0136199999979,491.4675240113214,102.42646668891031,75.3665956969661
5629.788658,-340123.9065,-116364.4415,-49745.02877,-0.567302737,-0.327567132,-0.205445802,22585.21797,0,0,0,0,0,0,-398516.7854,-58651.22695,-23008.04866,0.164300343,-0.838826005,-0.456936277,78.32400000002235,16.31489999999758,12.007860000005167,491.3807403113712,102.35589415644154,75.33409117675875
5630.788658,-340157.9403,-116384.093,-49757.35441,-0.567156807,-0.327482974,-0.205408895,22585.21797,0,0,0,0,0,0,-398506.9229,-58701.55588,-23035.46459,0.164448081,-0.838804869,-0.45692801,78.30849999998463,16.30240000000049,12.002099999997881,491.2740377037082,102.26964371850161,75.2943437025864
5631.788658,-340191.9654,-116403.7395,-49769.67784,-0.567010947,-0.327398789,-0.205371974,22585.21797,0,0,0,0,0,0,-398497.0516,-58751.88354,-23062.88002,0.164595815,-0.838783714,-0.456919733,78.29300000000512,16.2899000000034,11.996340000005148,491.18481354540336,102.19760314685531,75.26109826174911
5632.788658,-340225.9816,-116423.3809,-49781.99905,-0.566865156,-0.327314577,-0.205335038,22585.21797,0,0,0,0,0,0,-398487.1714,-58802.20993,-23090.29496,0.164743546,-0.838762541,-0.456911445,78.2776999999769,16.277499999996508,11.990579999997863,491.1009910182915,102.12970947215304,75.2296596383161
5633.788658,-340259.9892,-116443.0172,-49794.31804,-0.566719436,-0.327230338,-0.205298088,22585.21797,0,0,0,0,0,0,-398477.2824,-58852.53504,-23117.70939,0.164891275,-0.838741349,-0.456903148,78.26230000000214,16.264999999999418,11.984830000001239,490.9842819043767,102.03503349316472,75.18593465631744
5634.788658,-340293.988,-116462.6485,-49806.63482,-0.566573785,-0.327146071,-0.205261123,22585.21797,0,0,0,0,0,0,-398467.3845,-58902.85889,-23145.12333,0.165039001,-0.838720139,-0.456894841,78.24689999996917,16.25250000000233,11.979059999997844,490.89645677483423,101.9637645831453,75.15305057895807
5635.788658,-340327.978,-116482.2747,-49818.94938,-0.566428205,-0.327061777,-0.205224143,22585.21797,0,0,0,0,0,0,-398457.4777,-58953.18146,-23172.53677,0.165186725,-0.838698911,-0.456886523,78.23159999999916,16.24010000000999,11.97330000000511,490.80306062499255,101.88806646093838,75.11799832068913
5636.788658,-340361.9594,-116501.8959,-49831.26171,-0.566282694,-0.326977456,-0.205187149,22585.21797,0,0,0,0,0,0,-398447.5621,-59003.50276,-23199.94972,0.165334445,-0.838677664,-0.456878196,78.21610000001965,16.227599999998347,11.967539999997825,490.6869224154266,101.79405549109616,75.07463407479234
5637.788658,-340395.932,-116521.512,-49843.57183,-0.566137254,-0.326893107,-0.20515014,22585.21797,0,0,0,0,0,0,-398437.6376,-59053.82278,-23227.36216,0.165482163,-0.838656398,-0.456869858,78.20080000004964,16.215100000001257,11.961779999997816,490.5994235168952,101.72271129700687,75.04173494061729
5638.788658,-340429.8958,-116541.1231,-49855.87973,-0.565991883,-0.32680873,-0.205113116,22585.21797,0,0,0,0,0,0,-398427.7042,-59104.14152,-23254.7741,0.165629878,-0.838635114,-0.45686151,78.18550000002142,16.202600000004168,11.956010000001697,490.498486413457,101.64037563017872,75.00372401878957
5639.788658,-340463.851,-116560.7291,-49868.18541,-0.565846583,-0.326724325,-0.205076078,22585.21797,0,0,0,0,0,0,-398417.762,-59154.45899,-23282.18554,0.16577759,-0.838613812,-0.456853153,78.17009999998845,16.190100000007078,11.950230000002193,490.4117466289948,101.56979682402337,74.97111849245076
5640.788658,-340497.7974,-116580.33,-49880.48886,-0.565701353,-0.326639893,-0.205039025,22585.21797,0,0,0,0,0,0,-398407.8109,-59204.77518,-23309.59648,0.1659253,-0.838592491,-0.456844785,78.15480000001844,16.177599999995437,11.944470000002184,490.30889605586566,101.48587391821403,74.93240052780509
5641.788658,-340531.7351,-116599.9259,-49892.79009,-0.565556194,-0.326555433,-0.205001957,22585.21797,0,0,0,0,0,0,-398397.851,-59255.09009,-23337.00691,0.166073007,-0.838571151,-0.456836407,78.13949999999022,16.165099999998347,11.938689999995404,490.2128022270206,101.4073589174192,74.89618262129522
5642.788658,-340565.6642,-116619.5167,-49905.08909,-0.565411104,-0.326470945,-0.204964874,22585.21797,0,0,0,0,0,0,-398387.8821,-59305.40372,-23364.41684,0.16622071,-0.838549794,-0.456828019,78.12410000001546,16.15250000001106,11.932929999995395,490.12892323700356,101.33886297028126,74.86470886532236
5643.788658,-340599.5845,-116639.1024,-49917.38587,-0.565266085,-0.326386428,-0.204927776,22585.21797,0,0,0,0,0,0,-398377.9045,-59355.71607,-23391.82627,0.166368412,-0.838528417,-0.456819621,78.10879999998724,16.140099999989616,11.927150000003166,490.00594045143185,101.2388167282681,74.81832133710537
5644.788658,-340633.4961,-116658.683,-49929.68043,-0.565121136,-0.326301884,-0.204890664,22585.21797,0,0,0,0,0,0,-398367.9179,-59406.02713,-23419.2352,0.16651611,-0.838507022,-0.456811212,78.09350000001723,16.127599999992526,11.921369999996386,489.9291507104406,101.17609883270522,74.78932066247975
5645.788658,-340667.399,-116678.2586,-49941.97275,-0.564976258,-0.326217311,-0.204853536,22585.21797,0,0,0,0,0,0,-398357.9225,-59456.33691,-23446.64362,0.166663806,-0.838485609,-0.456802794,78.07820000004722,16.115099999995437,11.915600000000268,489.83518993006436,101.09915224982554,74.7538242282485
5646.788658,-340701.2932,-116697.8291,-49954.26285,-0.56483145,-0.32613271,-0.204816393,22585.21797,0,0,0,0,0,0,-398347.9183,-59506.6454,-23474.05153,0.166811498,-0.838464177,-0.456794366,78.06299999996554,16.102499999993597,11.909820000000764,489.73279733465927,101.0149219341451,74.71503286165563
5647.788658,-340735.1788,-116717.3945,-49966.55072,-0.564686712,-0.326048081,-0.204779236,22585.21797,0,0,0,0,0,0,-398337.9052,-59556.95261,-23501.45894,0.166959188,-0.838442727,-0.456785927,78.04759999999078,16.090100000001257,11.90404000000126,489.638409944579,100.93830785588274,74.6794881201413
5648.788658,-340769.0557,-116736.9549,-49978.83636,-0.564542045,-0.325963423,-0.204742063,22585.21797,0,0,0,0,0,0,-398327.8832,-59607.25853,-23528.86585,0.167106876,-0.838421258,-0.456777479,78.03229999996256,16.077499999999418,11.89824999999837,489.5348128044249,100.8532619628854,74.64028206383558
5649.788658,-340802.9238,-116756.5101,-49991.11977,-0.564397448,-0.325878737,-0.204704875,22585.21797,0,0,0,0,0,0,-398317.8523,-59657.56316,-23556.27224,0.16725456,-0.838399771,-0.45676902,78.0170999999973,16.06500000000233,11.892469999998866,489.4479475467355,100.7818362110689,74.60727627724184
5650.788658,-340836.7833,-116776.0603,-50003.40094,-0.564252922,-0.325794022,-0.204667672,22585.21797,0,0,0,0,0,0,-398307.8126,-59707.8665,-23583.67813,0.167402242,-0.838378265,-0.456760551,78.00189999997383,16.05250000000524,11.886689999999362,489.3457368880582,100.69778155820325,74.56845856123005
5651.788658,-340870.6342,-116795.6054,-50015.67989,-0.564108466,-0.325709278,-0.204630454,22585.21797,0,0,0,0,0,0,-398297.7641,-59758.16855,-23611.08351,0.16754992,-0.838356741,-0.456752073,77.98660000000382,16.0399000000034,11.880900000003749,489.269016157462,100.63470606334887,74.53940581515994
5652.788658,-340904.4764,-116815.1454,-50027.9566,-0.563964081,-0.325624506,-0.204593221,22585.21797,0,0,0,0,0,0,-398287.7066,-59808.46931,-23638.48838,0.167697596,-0.838335198,-0.456743584,77.9713000000338,16.02740000000631,11.87511000000086,489.18275944593415,100.56397668907573,74.50672061318096
5653.788658,-340938.3099,-116834.6804,-50040.23107,-0.563819766,-0.325539704,-0.204555973,22585.21797,0,0,0,0,0,0,-398277.6403,-59858.76877,-23665.89274,0.16784527,-0.838313637,-0.456735085,77.95610000001034,16.01480000000447,11.869330000001355,489.0557552368101,100.45931929844127,74.45843341715305
5654.788658,-340972.1347,-116854.2102,-50052.50331,-0.563675523,-0.325454874,-0.204518709,22585.21797,0,0,0,0,0,0,-398267.5652,-59909.06694,-23693.29659,0.16799294,-0.838292057,-0.456726576,77.94089999998687,16.00229999999283,11.863539999998466,488.94891460841154,100.37121185366071,74.4177549301155
5655.788658,-341005.9509,-116873.7349,-50064.77332,-0.56353135,-0.325370015,-0.20448143,22585.21797,0,0,0,0,0,0,-398257.4812,-59959.36382,-23720.69993,0.168140608,-0.838270459,-0.456718057,77.9257000000216,15.989800000010291,11.857739999999467,488.8716731630358,100.30755918105486,74.38829188591015
5656.788658,-341039.7585,-116893.2546,-50077.04109,-0.563387247,-0.325285126,-0.204444135,22585.21797,0,0,0,0,0,0,-398247.3883,-60009.6594,-23748.10275,0.168288272,-0.838248842,-0.456709527,77.91049999999814,15.9771999999939,11.851940000000468,488.79729251181635,100.24606465142665,74.35992547950946
5657.788658,-341073.5574,-116912.7692,-50089.30661,-0.563243216,-0.325200208,-0.204406825,22585.21797,0,0,0,0,0,0,-398237.2866,-60059.95368,-23775.50507,0.168435934,-0.838227207,-0.456700988,77.89530000003288,15.964700000011362,11.846160000000964,488.68667513323606,100.15492702328656,74.31780279325841
5658.788658,-341107.3477,-116932.2786,-50101.5699,-0.563099255,-0.325115261,-0.2043695,22585.21797,0,0,0,0,0,0,-398227.176,-60110.24666,-23802.90687,0.168583593,-0.838205553,-0.456692439,77.8801000000094,15.95219999999972,11.84035999999469,488.5998977068226,100.08349499775522,74.28471168470577
5659.788658,-341141.1293,-116951.783,-50113.83095,-0.562955365,-0.325030285,-0.204332159,22585.21797,0,0,0,0,0,0,-398217.0566,-60160.53835,-23830.30816,0.16873125,-0.838183881,-0.456683879,77.86490000004414,15.939599999997881,11.83455999999569,488.5122670611546,100.01082705892058,74.25123537273858
5660.788658,-341174.9023,-116971.2823,-50126.08976,-0.562811546,-0.324945279,-0.204294803,22585.21797,0,0,0,0,0,0,-398206.9283,-60210.82873,-23857.70894,0.168878903,-0.838162191,-0.45667531,77.84979999996722,15.926999999996042,11.828759999996691,488.3963672506921,99.91458266200526,74.20683095211763
5661.788658,-341208.6667,-116990.7764,-50138.34633,-0.562667798,-0.324860243,-0.204257432,22585.21797,0,0,0,0,0,0,-398196.7911,-60261.11781,-23885.1092,0.169026554,-0.838140481,-0.45666673,77.83460000000196,15.914499999998952,11.822950000001583,488.3020363237289,99.83673267041499,74.17076737797596
5662.788658,-341242.4225,-117010.2655,-50150.60066,-0.562524121,-0.324775178,-0.204220044,22585.21797,0,0,0,0,0,0,-398186.6451,-60311.40559,-23912.50894,0.169174202,-0.838118754,-0.45665814,77.8194000000367,15.901900000011665,11.817150000002584,488.21146332607407,99.7618313045255,74.13617999876217
5663.788658,-341276.1696,-117029.7494,-50162.85274,-0.562380515,-0.324690083,-0.204182641,22585.21797,0,0,0,0,0,0,-398176.4902,-60361.69206,-23939.90817,0.169321847,-0.838097008,-0.456649541,77.80419999995502,15.889400000000023,11.8113400000002,488.1143155202199,99.68162241233992,74.09902041415177
5664.788658,-341309.9081,-117049.2283,-50175.10257,-0.562236979,-0.324604959,-0.204145223,22585.21797,0,0,0,0,0,0,-398166.3265,-60411.97723,-23967.30689,0.169469489,-0.838075243,-0.456640931,77.7890999999945,15.876799999998184,11.805539999993925,488.0165152528657,99.60040973270978,74.06151954179164
5665.788658,-341343.6381,-117068.702,-50187.35016,-0.562093515,-0.324519804,-0.204107789,22585.21797,0,0,0,0,0,0,-398156.1539,-60462.26109,-23994.70509,0.169617128,-0.83805346,-0.456632311,77.77390000002924,15.864300000001094,11.799729999998817,487.9242609112471,99.52400268558182,74.02617304831497
5666.788658,-341377.3594,-117088.1707,-50199.59551,-0.561950122,-0.324434619,-0.204070339,22585.21797,0,0,0,0,0,0,-398145.9724,-60512.54364,-24022.10277,0.169764764,-0.838031659,-0.456623681,77.75880000001052,15.851599999994505,11.793920000003709,487.8322386953228,99.44721294446725,73.99081714433083
5667.788658,-341411.0721,-117107.6342,-50211.8386,-0.561806801,-0.324349405,-0.204032873,22585.21797,0,0,0,0,0,0,-398135.7821,-60562.82489,-24049.49993,0.169912398,-0.838009839,-0.456615041,77.7436999999918,15.839099999997416,11.788109999994049,487.73655892874297,99.36765024049774,73.95400261164512
5668.788658,-341444.7762,-117127.0926,-50224.07945,-0.56166355,-0.32426416,-0.203995392,22585.21797,0,0,0,0,0,0,-398125.5829,-60613.10482,-24076.89657,0.170060029,-0.837988,-0.45660639,77.72859999997308,15.826499999995576,11.78229999999894,487.6380309152994,99.28552160482771,73.91608265805438
5669.788658,-341478.4717,-117146.5459,-50236.31805,-0.561520371,-0.324178885,-0.203957894,22585.21797,0,0,0,0,0,0,-398115.3749,-60663.38345,-24104.29269,0.170207657,-0.837966143,-0.45659773,77.71350000001257,15.813900000008289,11.776480000000447,487.5594029885199,99.21992409401214,73.88579274392937
5670.788658,-341512.1586,-117165.9941,-50248.5544,-0.561377262,-0.32409358,-0.203920381,22585.21797,0,0,0,0,0,0,-398105.158,-60713.66076,-24131.6883,0.170355282,-0.837944268,-0.45658906,77.69839999999385,15.80130000000645,11.770669999998063,487.4400652061722,99.1204738508942,73.83984625480264
5671.788658,-341545.837,-117185.4371,-50260.78849,-0.561234225,-0.324008244,-0.203882852,22585.21797,0,0,0,0,0,0,-398094.9323,-60763.93676,-24159.08338,0.170502904,-0.837922374,-0.456580379,77.68329999997513,15.78880000000936,11.764860000002955,487.3482751160336,99.04421109821028,73.8044696476982
5672.788658,-341579.5067,-117204.875,-50273.02034,-0.56109126,-0.323922877,-0.203845307,22585.21797,0,0,0,0,0,0,-398084.6976,-60814.21144,-24186.47794,0.170650523,-0.837900462,-0.456571689,77.66829999996116,15.776199999992969,11.7590299999938,487.2634111594975,98.9729861038188,73.7715843155703
5673.788658,-341613.1679,-117224.3079,-50285.24993,-0.560948366,-0.32383748,-0.203807746,22585.21797,0,0,0,0,0,0,-398074.4542,-60864.48481,-24213.87198,0.17079814,-0.837878531,-0.456562988,77.65320000000065,15.763500000000931,11.753219999998691,487.1725495730531,98.89678608787999,73.73655777934741
5674.788658,-341646.8205,-117243.7355,-50297.47727,-0.560805543,-0.323752053,-0.20377017,22585.21797,0,0,0,0,0,0,-398064.2019,-60914.75687,-24241.2655,0.170945753,-0.837856582,-0.456554277,77.63810000004014,15.751000000003842,11.747389999996813,487.10345762720897,98.83934435018313,73.70987083484306
5675.788658,-341680.4646,-117263.1581,-50309.70235,-0.560662792,-0.323666594,-0.203732577,22585.21797,0,0,0,0,0,0,-398053.9407,-60965.0276,-24268.6585,0.171093364,-0.837834614,-0.456545557,77.62300000002142,15.738400000002002,11.741569999998319,486.9721371320346,98.72961783287455,73.65906726913478
5676.788658,-341714.1001,-117282.5755,-50321.92518,-0.560520112,-0.323581105,-0.203694968,22585.21797,0,0,0,0,0,0,-398043.6707,-61015.29702,-24296.05097,0.171240972,-0.837812628,-0.456536826,77.60800000000745,15.725800000000163,11.735740000003716,486.8541481890736,98.63080750424228,73.61338051002546
5677.788658,-341747.727,-117301.9878,-50334.14575,-0.560377504,-0.323495585,-0.203657342,22585.21797,0,0,0,0,0,0,-398033.3918,-61065.56512,-24323.44292,0.171388577,-0.837790623,-0.456528085,77.59299999999348,15.713199999998324,11.729909999994561,486.7872457544829,98.57461422718804,73.58742068404726
5678.788658,-341781.3454,-117321.395,-50346.36406,-0.560234967,-0.323410034,-0.203619701,22585.21797,0,0,0,0,0,0,-398023.104,-61115.83189,-24350.83434,0.171536179,-0.8377686,-0.456519334,77.57790000003297,15.700499999991735,11.724090000003343,486.70309072295447,98.50392876858845,73.5549086354341
5679.788658,-341814.9552,-117340.797,-50358.58011,-0.560092502,-0.323324451,-0.203582043,22585.21797,0,0,0,0,0,0,-398012.8074,-61166.09735,-24378.22524,0.171683779,-0.837746558,-0.456510573,77.56289999996079,15.687999999994645,11.718259999994189,486.59758011278427,98.41559547165217,73.51395536155883
5680.788658,-341848.5565,-117360.1939,-50370.7939,-0.559950108,-0.323238838,-0.20354437,22585.21797,0,0,0,0,0,0,-398002.502,-61216.36148,-24405.61561,0.171831375,-0.837724498,-0.456501801,77.54790000000503,15.675300000002608,11.712429999999586,486.51288554551144,98.34411953048284,73.48103740638616
5681.788658,-341882.1492,-117379.5857,-50383.00543,-0.559807786,-0.323153193,-0.20350668,22585.21797,0,0,0,0,0,0,-397992.1877,-61266.62429,-24433.00545,0.171978968,-0.837702419,-0.45649302,77.53289999999106,15.662700000000768,11.706600000004983,486.4121993890063,98.25946260512397,73.44188593105103
